NC_035782.1	Gnomon	mRNA	29937974	29981298	.	-	.	EF-hand calcium-binding domain-containing protein 12-like	
NC_035787.1	Gnomon	mRNA	46931645	46936807	.	-	.	EF-hand calcium-binding domain-containing protein 6-like%2C transcript variant X1	
NC_035786.1	Gnomon	mRNA	42515396	42536006	.	-	.	EF-hand calcium-binding domain-containing protein 6-like%2C transcript variant X2	
NC_035786.1	Gnomon	mRNA	42515396	42536006	.	-	.	EF-hand calcium-binding domain-containing protein 6-like%2C transcript variant X3	
NC_035786.1	Gnomon	mRNA	42515397	42536006	.	-	.	EF-hand calcium-binding domain-containing protein 6-like%2C transcript variant X4	
NC_035786.1	Gnomon	mRNA	42515397	42536006	.	-	.	endonuclease 8-like 1	
NC_035783.1	Gnomon	mRNA	58979191	58985514	.	-	.	endothelin-converting enzyme 1-like%2C transcript variant X1	
NC_035789.1	Gnomon	mRNA	7285553	7312221	.	+	.	endothelin-converting enzyme 1-like%2C transcript variant X10	
NC_035789.1	Gnomon	mRNA	7297215	7312221	.	+	.	endothelin-converting enzyme 1-like%2C transcript variant X11	
NC_035789.1	Gnomon	mRNA	7296063	7312221	.	+	.	endothelin-converting enzyme 1-like%2C transcript variant X2	
NC_035789.1	Gnomon	mRNA	7285553	7312221	.	+	.	endothelin-converting enzyme 1-like%2C transcript variant X3	
NC_035789.1	Gnomon	mRNA	7288646	7312221	.	+	.	endothelin-converting enzyme 1-like%2C transcript variant X4	
NC_035789.1	Gnomon	mRNA	7287781	7312221	.	+	.	endothelin-converting enzyme 1-like%2C transcript variant X5	
NC_035789.1	Gnomon	mRNA	7297384	7312221	.	+	.	endothelin-converting enzyme 1-like%2C transcript variant X6	
NC_035789.1	Gnomon	mRNA	7297395	7312221	.	+	.	endothelin-converting enzyme 1-like%2C transcript variant X7	
NC_035789.1	Gnomon	mRNA	7297006	7312221	.	+	.	endothelin-converting enzyme 1-like%2C transcript variant X8	
NC_035789.1	Gnomon	mRNA	7296063	7312221	.	+	.	endothelin-converting enzyme 1-like%2C transcript variant X9	
NC_035789.1	Gnomon	mRNA	7297053	7312221	.	+	.	ER membrane protein complex subunit 1-like%2C transcript variant X1	
NC_035784.1	Gnomon	mRNA	986563	1006019	.	+	.	ER membrane protein complex subunit 1-like%2C transcript variant X2	
NC_035784.1	Gnomon	mRNA	986563	1006019	.	+	.	eukaryotic translation initiation factor 2 subunit 3-like	
NC_035786.1	Gnomon	mRNA	34082847	34092601	.	-	.	eukaryotic translation initiation factor 3 subunit A-like%2C transcript variant X1	
NC_035784.1	Gnomon	mRNA	93020508	93038324	.	+	.	eukaryotic translation initiation factor 3 subunit A-like%2C transcript variant X2	
NC_035784.1	Gnomon	mRNA	93020508	93038325	.	+	.	eukaryotic translation initiation factor 3 subunit B-like	
NC_035781.1	Gnomon	mRNA	24046658	24052793	.	-	.	extended synaptotagmin-2-like%2C transcript variant X1	
NC_035780.1	Gnomon	mRNA	25414813	25443408	.	+	.	extended synaptotagmin-2-like%2C transcript variant X2	
NC_035780.1	Gnomon	mRNA	25414814	25443408	.	+	.	extended synaptotagmin-2-like%2C transcript variant X3	
NC_035780.1	Gnomon	mRNA	25414813	25443408	.	+	.	extended synaptotagmin-2-like%2C transcript variant X4	
NC_035780.1	Gnomon	mRNA	25414813	25443408	.	+	.	extended synaptotagmin-2-like%2C transcript variant X5	
NC_035780.1	Gnomon	mRNA	25414814	25443408	.	+	.	extended synaptotagmin-2-like%2C transcript variant X6	
NC_035780.1	Gnomon	mRNA	25414813	25443408	.	+	.	extended synaptotagmin-2-like%2C transcript variant X7	
NC_035780.1	Gnomon	mRNA	25414814	25443408	.	+	.	extended synaptotagmin-2-like%2C transcript variant X8	
NC_035780.1	Gnomon	mRNA	25414814	25443408	.	+	.	F-box only protein 47-like	
NC_035780.1	Gnomon	mRNA	341638	349379	.	-	.	F-box/LRR-repeat protein 5-like%2C transcript variant X1	
NC_035787.1	Gnomon	mRNA	51454419	51481044	.	-	.	F-box/LRR-repeat protein 5-like%2C transcript variant X2	
NC_035787.1	Gnomon	mRNA	51454419	51481044	.	-	.	fatty acid desaturase 6-like	
NC_035784.1	Gnomon	mRNA	90817540	90820182	.	+	.	fatty-acid amide hydrolase 2-like%2C transcript variant X1	
NC_035784.1	Gnomon	mRNA	84945597	84958656	.	+	.	fatty-acid amide hydrolase 2-like%2C transcript variant X2	
NC_035784.1	Gnomon	mRNA	84947724	84958656	.	+	.	FERM domain-containing protein 4A-like%2C transcript variant X1	
NC_035787.1	Gnomon	mRNA	53494366	53537125	.	+	.	FERM domain-containing protein 4A-like%2C transcript variant X2	
NC_035787.1	Gnomon	mRNA	53494366	53537125	.	+	.	FERM domain-containing protein 4A-like%2C transcript variant X3	
NC_035787.1	Gnomon	mRNA	53504656	53537125	.	+	.	FERM domain-containing protein 4A-like%2C transcript variant X4	
NC_035787.1	Gnomon	mRNA	53501783	53537125	.	+	.	FERM domain-containing protein 4A-like%2C transcript variant X5	
NC_035787.1	Gnomon	mRNA	53489603	53537125	.	+	.	FERM domain-containing protein 4A-like%2C transcript variant X6	
NC_035787.1	Gnomon	mRNA	53503328	53537125	.	+	.	FERM domain-containing protein 4A-like%2C transcript variant X7	
NC_035787.1	Gnomon	mRNA	53494363	53537123	.	+	.	fibronectin type-III domain-containing protein 3A-like%2C transcript variant X1	
NC_035784.1	Gnomon	mRNA	68846840	68892245	.	-	.	fibronectin type-III domain-containing protein 3A-like%2C transcript variant X10	
NC_035784.1	Gnomon	mRNA	68846840	68878379	.	-	.	fibronectin type-III domain-containing protein 3A-like%2C transcript variant X2	
NC_035784.1	Gnomon	mRNA	68850236	68892245	.	-	.	fibronectin type-III domain-containing protein 3A-like%2C transcript variant X3	
NC_035784.1	Gnomon	mRNA	68846840	68892245	.	-	.	fibronectin type-III domain-containing protein 3A-like%2C transcript variant X4	
NC_035784.1	Gnomon	mRNA	68850236	68890323	.	-	.	fibronectin type-III domain-containing protein 3A-like%2C transcript variant X5	
NC_035784.1	Gnomon	mRNA	68846840	68890995	.	-	.	fibronectin type-III domain-containing protein 3A-like%2C transcript variant X6	
NC_035784.1	Gnomon	mRNA	68846840	68888265	.	-	.	fibronectin type-III domain-containing protein 3A-like%2C transcript variant X7	
NC_035784.1	Gnomon	mRNA	68846840	68878380	.	-	.	fibronectin type-III domain-containing protein 3A-like%2C transcript variant X8	
NC_035784.1	Gnomon	mRNA	68846840	68878380	.	-	.	fibronectin type-III domain-containing protein 3A-like%2C transcript variant X9	
NC_035784.1	Gnomon	mRNA	68846840	68878380	.	-	.	filamin-A-like%2C transcript variant X1	
NC_035787.1	Gnomon	mRNA	53306006	53364521	.	-	.	filamin-A-like%2C transcript variant X10	
NC_035787.1	Gnomon	mRNA	53306006	53364521	.	-	.	filamin-A-like%2C transcript variant X11	
NC_035787.1	Gnomon	mRNA	53306006	53360487	.	-	.	filamin-A-like%2C transcript variant X12	
NC_035787.1	Gnomon	mRNA	53306006	53364520	.	-	.	filamin-A-like%2C transcript variant X13	
NC_035787.1	Gnomon	mRNA	53306006	53364518	.	-	.	filamin-A-like%2C transcript variant X14	
NC_035787.1	Gnomon	mRNA	53306006	53364517	.	-	.	filamin-A-like%2C transcript variant X15	
NC_035787.1	Gnomon	mRNA	53306006	53364520	.	-	.	filamin-A-like%2C transcript variant X2	
NC_035787.1	Gnomon	mRNA	53306006	53379270	.	-	.	filamin-A-like%2C transcript variant X3	
NC_035787.1	Gnomon	mRNA	53306006	53364521	.	-	.	filamin-A-like%2C transcript variant X4	
NC_035787.1	Gnomon	mRNA	53306006	53364521	.	-	.	filamin-A-like%2C transcript variant X5	
NC_035787.1	Gnomon	mRNA	53306006	53364521	.	-	.	filamin-A-like%2C transcript variant X6	
NC_035787.1	Gnomon	mRNA	53306006	53364521	.	-	.	filamin-A-like%2C transcript variant X7	
NC_035787.1	Gnomon	mRNA	53306006	53364521	.	-	.	filamin-A-like%2C transcript variant X8	
NC_035787.1	Gnomon	mRNA	53306006	53364521	.	-	.	filamin-A-like%2C transcript variant X9	
NC_035787.1	Gnomon	mRNA	53306006	53364521	.	-	.	fumarylacetoacetase-like	
NC_035788.1	Gnomon	mRNA	11927482	11937852	.	+	.	gastrula zinc finger protein XlCGF57.1-like%2C transcript variant X1	
NC_035784.1	Gnomon	mRNA	79533923	79537406	.	+	.	gastrula zinc finger protein XlCGF57.1-like%2C transcript variant X2	
NC_035784.1	Gnomon	mRNA	79533923	79537406	.	+	.	gastrula zinc finger protein XlCGF57.1-like%2C transcript variant X3	
NC_035784.1	Gnomon	mRNA	79533923	79537406	.	+	.	gastrula zinc finger protein XlCGF57.1-like%2C transcript variant X4	
NC_035784.1	Gnomon	mRNA	79533930	79537406	.	+	.	gastrula zinc finger protein XlCGF57.1-like%2C transcript variant X5	
NC_035784.1	Gnomon	mRNA	79533930	79537406	.	+	.	gastrula zinc finger protein XlCGF57.1-like%2C transcript variant X6	
NC_035784.1	Gnomon	mRNA	79533932	79537406	.	+	.	gastrula zinc finger protein XlCGF57.1-like%2C transcript variant X7	
NC_035784.1	Gnomon	mRNA	79533922	79537406	.	+	.	gastrula zinc finger protein XlCGF57.1-like%2C transcript variant X8	
NC_035784.1	Gnomon	mRNA	79533935	79537406	.	+	.	gastrula zinc finger protein XlCGF57.1-like%2C transcript variant X9	
NC_035784.1	Gnomon	mRNA	79530032	79537406	.	+	.	glycogen [starch] synthase-like%2C transcript variant X1	
NC_035780.1	Gnomon	mRNA	23285392	23298828	.	+	.	glycogen [starch] synthase-like%2C transcript variant X2	
NC_035780.1	Gnomon	mRNA	23285391	23298828	.	+	.	glyoxalase 3-like%2C transcript variant X2	
NC_035781.1	Gnomon	mRNA	10296923	10783376	.	+	.	guanine nucleotide-binding protein subunit beta-2-like 1	
NC_035781.1	Gnomon	mRNA	59272570	59279290	.	+	.	hemicentin-1-like%2C transcript variant X1	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X10	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X11	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X12	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X13	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X14	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X15	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X16	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X17	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X18	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X19	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X2	
NC_035782.1	Gnomon	mRNA	15129491	15182521	.	-	.	hemicentin-1-like%2C transcript variant X20	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X21	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X22	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X23	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X24	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X25	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X26	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X27	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X28	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X29	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X3	
NC_035782.1	Gnomon	mRNA	15129491	15184149	.	-	.	hemicentin-1-like%2C transcript variant X30	
NC_035782.1	Gnomon	mRNA	15129491	15184001	.	-	.	hemicentin-1-like%2C transcript variant X31	
NC_035782.1	Gnomon	mRNA	15129491	15184001	.	-	.	hemicentin-1-like%2C transcript variant X32	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X33	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X34	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X35	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X36	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X37	
NC_035782.1	Gnomon	mRNA	15129491	15184001	.	-	.	hemicentin-1-like%2C transcript variant X38	
NC_035782.1	Gnomon	mRNA	15129491	15184001	.	-	.	hemicentin-1-like%2C transcript variant X39	
NC_035782.1	Gnomon	mRNA	15129491	15184001	.	-	.	hemicentin-1-like%2C transcript variant X4	
NC_035782.1	Gnomon	mRNA	15129491	15182524	.	-	.	hemicentin-1-like%2C transcript variant X40	
NC_035782.1	Gnomon	mRNA	15129491	15184001	.	-	.	hemicentin-1-like%2C transcript variant X41	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X42	
NC_035782.1	Gnomon	mRNA	15129491	15184001	.	-	.	hemicentin-1-like%2C transcript variant X43	
NC_035782.1	Gnomon	mRNA	15129491	15183997	.	-	.	hemicentin-1-like%2C transcript variant X5	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X6	
NC_035782.1	Gnomon	mRNA	15129491	15184003	.	-	.	hemicentin-1-like%2C transcript variant X7	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X8	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	hemicentin-1-like%2C transcript variant X9	
NC_035782.1	Gnomon	mRNA	15129491	15184002	.	-	.	histone deacetylase 6-like%2C transcript variant X1	
NC_035787.1	Gnomon	mRNA	55931409	55953327	.	-	.	histone deacetylase 6-like%2C transcript variant X2	
NC_035787.1	Gnomon	mRNA	55931409	55953339	.	-	.	histone deacetylase 6-like%2C transcript variant X3	
NC_035787.1	Gnomon	mRNA	55931409	55953304	.	-	.	histone deacetylase 6-like%2C transcript variant X4	
NC_035787.1	Gnomon	mRNA	55931409	55949688	.	-	.	histone deacetylase 6-like%2C transcript variant X5	
NC_035787.1	Gnomon	mRNA	55931409	55949844	.	-	.	histone-arginine methyltransferase CARMER-like%2C transcript variant X1	
NC_035781.1	Gnomon	mRNA	629192	640053	.	-	.	histone-arginine methyltransferase CARMER-like%2C transcript variant X2	
NC_035781.1	Gnomon	mRNA	630054	640054	.	-	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X1	
NC_035787.1	Gnomon	mRNA	56224028	56287562	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X10	
NC_035787.1	Gnomon	mRNA	56224028	56287561	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X11	
NC_035787.1	Gnomon	mRNA	56224286	56287563	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X12	
NC_035787.1	Gnomon	mRNA	56224028	56287558	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X13	
NC_035787.1	Gnomon	mRNA	56224286	56287560	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X14	
NC_035787.1	Gnomon	mRNA	56224028	56287560	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X2	
NC_035787.1	Gnomon	mRNA	56224028	56287561	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X3	
NC_035787.1	Gnomon	mRNA	56224028	56287562	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X4	
NC_035787.1	Gnomon	mRNA	56224028	56287561	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X5	
NC_035787.1	Gnomon	mRNA	56224028	56287561	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X6	
NC_035787.1	Gnomon	mRNA	56224028	56287561	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X7	
NC_035787.1	Gnomon	mRNA	56224028	56287562	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X8	
NC_035787.1	Gnomon	mRNA	56224028	56287562	.	+	.	inositol 1%2C4%2C5-trisphosphate receptor type 1-like%2C transcript variant X9	
NC_035787.1	Gnomon	mRNA	56224028	56287561	.	+	.	IQ motif and SEC7 domain-containing protein 2-like%2C transcript variant X10	
NC_035787.1	Gnomon	mRNA	36370425	36422657	.	+	.	IQ motif and SEC7 domain-containing protein 2-like%2C transcript variant X5	
NC_035787.1	Gnomon	mRNA	36337402	36422657	.	+	.	kelch-like protein 12	
NC_035787.1	Gnomon	mRNA	59430439	59438191	.	+	.	kelch-like protein 2	
NC_035781.1	Gnomon	mRNA	59711527	59723654	.	+	.	kelch-like protein 24	
NC_035787.1	Gnomon	mRNA	7162493	7168758	.	-	.	kelch-like protein 3%2C transcript variant X1	
NC_035782.1	Gnomon	mRNA	41843835	41859787	.	-	.	kelch-like protein 3%2C transcript variant X1	
NC_035787.1	Gnomon	mRNA	61909899	61923439	.	-	.	kelch-like protein 3%2C transcript variant X2	
NC_035782.1	Gnomon	mRNA	41843835	41862230	.	-	.	kelch-like protein 3%2C transcript variant X2	
NC_035787.1	Gnomon	mRNA	61910034	61923688	.	-	.	kelch-like protein 3%2C transcript variant X3	
NC_035782.1	Gnomon	mRNA	41843835	41859787	.	-	.	kelch-like protein 3%2C transcript variant X4	
NC_035782.1	Gnomon	mRNA	41843835	41860329	.	-	.	kelch-like protein 3%2C transcript variant X5	
NC_035782.1	Gnomon	mRNA	41844986	41859787	.	-	.	KICSTOR complex protein SZT2-like	
NC_035781.1	Gnomon	mRNA	19437960	19468726	.	+	.	kinesin-like protein KIF13B%2C transcript variant X1	
NC_035780.1	Gnomon	mRNA	33171503	33252199	.	-	.	kinesin-like protein KIF13B%2C transcript variant X2	
NC_035780.1	Gnomon	mRNA	33171503	33252199	.	-	.	kinesin-like protein KIF13B%2C transcript variant X3	
NC_035780.1	Gnomon	mRNA	33171503	33252199	.	-	.	kinesin-like protein KIF13B%2C transcript variant X4	
NC_035780.1	Gnomon	mRNA	33171503	33252198	.	-	.	kinesin-like protein KIF13B%2C transcript variant X5	
NC_035780.1	Gnomon	mRNA	33171503	33252198	.	-	.	kinesin-like protein KIF13B%2C transcript variant X6	
NC_035780.1	Gnomon	mRNA	33171503	33252197	.	-	.	kinesin-like protein KIF13B%2C transcript variant X7	
NC_035780.1	Gnomon	mRNA	33171503	33252197	.	-	.	kinesin-like protein KIF13B%2C transcript variant X8	
NC_035780.1	Gnomon	mRNA	33171503	33247519	.	-	.	kinesin-like protein unc-104%2C transcript variant X1	
NC_035784.1	Gnomon	mRNA	13478695	13502586	.	-	.	kinesin-like protein unc-104%2C transcript variant X10	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	kinesin-like protein unc-104%2C transcript variant X11	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	kinesin-like protein unc-104%2C transcript variant X12	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	kinesin-like protein unc-104%2C transcript variant X13	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	kinesin-like protein unc-104%2C transcript variant X14	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	kinesin-like protein unc-104%2C transcript variant X15	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	kinesin-like protein unc-104%2C transcript variant X16	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	kinesin-like protein unc-104%2C transcript variant X2	
NC_035784.1	Gnomon	mRNA	13478695	13502586	.	-	.	kinesin-like protein unc-104%2C transcript variant X3	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	kinesin-like protein unc-104%2C transcript variant X4	
NC_035784.1	Gnomon	mRNA	13478695	13502586	.	-	.	kinesin-like protein unc-104%2C transcript variant X5	
NC_035784.1	Gnomon	mRNA	13478695	13506781	.	-	.	kinesin-like protein unc-104%2C transcript variant X6	
NC_035784.1	Gnomon	mRNA	13478695	13506781	.	-	.	kinesin-like protein unc-104%2C transcript variant X7	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	kinesin-like protein unc-104%2C transcript variant X8	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	kinesin-like protein unc-104%2C transcript variant X9	
NC_035784.1	Gnomon	mRNA	13478695	13514880	.	-	.	laminin subunit alpha-like	
NC_035781.1	Gnomon	mRNA	29971941	30005488	.	-	.	lethal(2) giant larvae protein homolog 1-like%2C transcript variant X1	
NC_035781.1	Gnomon	mRNA	22898163	22915582	.	-	.	lethal(2) giant larvae protein homolog 1-like%2C transcript variant X2	
NC_035781.1	Gnomon	mRNA	22898163	22915582	.	-	.	leucine-rich repeats and immunoglobulin-like domains protein 2	
NC_035787.1	Gnomon	mRNA	57232856	57264365	.	-	.	lisH domain-containing protein ARMC9-like%2C transcript variant X1	
NC_035784.1	Gnomon	mRNA	19643751	19661824	.	-	.	lisH domain-containing protein ARMC9-like%2C transcript variant X2	
NC_035784.1	Gnomon	mRNA	19643751	19661726	.	-	.	lisH domain-containing protein ARMC9-like%2C transcript variant X3	
NC_035784.1	Gnomon	mRNA	19643751	19661824	.	-	.	lisH domain-containing protein ARMC9-like%2C transcript variant X4	
NC_035784.1	Gnomon	mRNA	19644541	19661824	.	-	.	low affinity immunoglobulin epsilon Fc receptor-like	
NC_035780.1	Gnomon	mRNA	54209853	54212984	.	-	.	lumican-like	
NC_035781.1	Gnomon	mRNA	42509323	42544567	.	-	.	lymphocyte-specific helicase-like	
NC_035782.1	Gnomon	mRNA	46463158	46481635	.	-	.	major antigen-like%2C transcript variant X1	
NC_035784.1	Gnomon	mRNA	90111915	90182305	.	-	.	major antigen-like%2C transcript variant X10	
NC_035784.1	Gnomon	mRNA	90111915	90186559	.	-	.	major antigen-like%2C transcript variant X11	
NC_035784.1	Gnomon	mRNA	90111915	90172473	.	-	.	major antigen-like%2C transcript variant X12	
NC_035784.1	Gnomon	mRNA	90111915	90182304	.	-	.	major antigen-like%2C transcript variant X13	
NC_035784.1	Gnomon	mRNA	90111915	90145613	.	-	.	major antigen-like%2C transcript variant X2	
NC_035784.1	Gnomon	mRNA	90037245	90182305	.	-	.	major antigen-like%2C transcript variant X3	
NC_035784.1	Gnomon	mRNA	90016712	90182305	.	-	.	major antigen-like%2C transcript variant X4	
NC_035784.1	Gnomon	mRNA	90037244	90182305	.	-	.	major antigen-like%2C transcript variant X5	
NC_035784.1	Gnomon	mRNA	90111915	90182305	.	-	.	major antigen-like%2C transcript variant X6	
NC_035784.1	Gnomon	mRNA	90111915	90182304	.	-	.	major antigen-like%2C transcript variant X7	
NC_035784.1	Gnomon	mRNA	90111915	90182305	.	-	.	major antigen-like%2C transcript variant X8	
NC_035784.1	Gnomon	mRNA	90111915	90182304	.	-	.	major antigen-like%2C transcript variant X9	
NC_035784.1	Gnomon	mRNA	90111915	90186546	.	-	.	MAM and LDL-receptor class A domain-containing protein 1-like%2C transcript variant X1	
NC_035780.1	Gnomon	mRNA	15350536	15428837	.	-	.	MAM and LDL-receptor class A domain-containing protein 1-like%2C transcript variant X2	
NC_035780.1	Gnomon	mRNA	15350536	15428837	.	-	.	mediator of RNA polymerase II transcription subunit 22-like	
NC_035782.1	Gnomon	mRNA	45855457	45861802	.	+	.	mediator of RNA polymerase II transcription subunit 7-like%2C transcript variant X1	
NC_035782.1	Gnomon	mRNA	50620090	50622943	.	-	.	mediator of RNA polymerase II transcription subunit 7-like%2C transcript variant X2	
NC_035782.1	Gnomon	mRNA	50620090	50622910	.	-	.	mediator of RNA polymerase II transcription subunit 7-like%2C transcript variant X3	
NC_035782.1	Gnomon	mRNA	50620090	50642168	.	-	.	metallophosphoesterase 1 homolog	
NC_035781.1	Gnomon	mRNA	10381195	10388001	.	-	.	metallophosphoesterase MPPED2-like%2C transcript variant X1	
NC_035780.1	Gnomon	mRNA	28734177	28740474	.	-	.	metallophosphoesterase MPPED2-like%2C transcript variant X2	
NC_035780.1	Gnomon	mRNA	28734177	28740474	.	-	.	metallophosphoesterase MPPED2-like%2C transcript variant X3	
NC_035780.1	Gnomon	mRNA	28735333	28740474	.	-	.	mitochondria-eating protein-like%2C transcript variant X1	
NC_035782.1	Gnomon	mRNA	64875995	64889677	.	+	.	mitochondria-eating protein-like%2C transcript variant X2	
NC_035782.1	Gnomon	mRNA	64875995	64889677	.	+	.	mitochondria-eating protein-like%2C transcript variant X3	
NC_035782.1	Gnomon	mRNA	64875995	64889677	.	+	.	mitochondrial fission regulator 2-like	
NC_035781.1	Gnomon	mRNA	11914507	11920587	.	-	.	mitochondrial Rho GTPase 1-like%2C transcript variant X1	
NC_035781.1	Gnomon	mRNA	53367140	53376490	.	-	.	mitochondrial Rho GTPase 1-like%2C transcript variant X2	
NC_035781.1	Gnomon	mRNA	53367140	53376268	.	-	.	mitochondrial Rho GTPase 1-like%2C transcript variant X3	
NC_035781.1	Gnomon	mRNA	53367140	53376491	.	-	.	mitochondrial Rho GTPase 1-like%2C transcript variant X4	
NC_035781.1	Gnomon	mRNA	53367140	53376490	.	-	.	mucin-17-like%2C transcript variant X1	
NC_035781.1	Gnomon	mRNA	10416559	10435155	.	-	.	mucin-17-like%2C transcript variant X2	
NC_035781.1	Gnomon	mRNA	10416559	10435153	.	-	.	mucin-17-like%2C transcript variant X3	
NC_035781.1	Gnomon	mRNA	10416559	10433201	.	-	.	mucin-17-like%2C transcript variant X4	
NC_035781.1	Gnomon	mRNA	10416559	10435153	.	-	.	mucin-17-like%2C transcript variant X5	
NC_035781.1	Gnomon	mRNA	10416559	10438076	.	-	.	mucin-17-like%2C transcript variant X6	
NC_035781.1	Gnomon	mRNA	10416559	10438076	.	-	.	mucin-17-like%2C transcript variant X7	
NC_035781.1	Gnomon	mRNA	10416559	10433478	.	-	.	N-acylethanolamine-hydrolyzing acid amidase-like	
NC_035786.1	Gnomon	mRNA	42444156	42451614	.	+	.	N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase-like%2C transcript variant X1	
NC_035783.1	Gnomon	mRNA	20715474	20721327	.	+	.	N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase-like%2C transcript variant X2	
NC_035783.1	Gnomon	mRNA	20715474	20721327	.	+	.	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-like	
NC_035781.1	Gnomon	mRNA	56292117	56296488	.	+	.	neuroglian-like%2C transcript variant X1	
NC_035787.1	Gnomon	mRNA	11702342	11752189	.	-	.	neuroglian-like%2C transcript variant X1	
NC_035787.1	Gnomon	mRNA	70567329	70585558	.	-	.	neuroglian-like%2C transcript variant X2	
NC_035787.1	Gnomon	mRNA	11702342	11760642	.	-	.	neuroglian-like%2C transcript variant X2	
