"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"193010"	"NC_035784.1"	55154350	55154350	"+"	1.14518693477669e-35	4.29512217044485e-33	-58.8136895881369
"193012"	"NC_035784.1"	55154408	55154408	"+"	9.47254471693971e-36	3.57827296340146e-33	-51.1710677382319
"193890"	"NC_035784.1"	57133704	57133704	"+"	5.70042697428845e-36	2.20480652177434e-33	59.8155467720685
"194523"	"NC_035784.1"	57514694	57514694	"-"	1.66132158710368e-39	8.80491564551632e-37	57.3551576047322
"194525"	"NC_035784.1"	57514701	57514701	"-"	7.57712082983129e-31	1.84951963007454e-28	51.0888145670754
"194734"	"NC_035784.1"	57785891	57785891	"-"	2.22482025198032e-52	3.0201271606677e-49	-55.8972060600725
"195142"	"NC_035784.1"	58128163	58128163	"-"	1.66786733465664e-31	4.30064249981246e-29	-51.4194867136044
"195180"	"NC_035784.1"	58132916	58132916	"+"	8.11643114282713e-20	6.23725734145411e-18	-51.4502477291495
"195917"	"NC_035784.1"	58834474	58834474	"+"	1.5294374787017e-45	1.29760361142059e-42	-50.2777777777778
"196178"	"NC_035784.1"	59002732	59002732	"+"	9.21745806759015e-25	1.23060012678798e-22	61.7072164948454
"196229"	"NC_035784.1"	59129087	59129087	"+"	3.18453702313321e-73	1.59536114275935e-69	67.8616366332629
"196810"	"NC_035784.1"	59679679	59679679	"+"	1.97246013550484e-29	4.2219852808263e-27	60.324762129433
"196811"	"NC_035784.1"	59679680	59679680	"-"	7.74737644298173e-33	2.24224077515676e-30	63.0458515283843
"197684"	"NC_035784.1"	59987571	59987571	"+"	1.18167612882887e-26	1.91404132164091e-24	-51.5538273385807
"198015"	"NC_035784.1"	60435135	60435135	"+"	4.90347970757998e-41	2.98188082066853e-38	-64.9207188160676
"198053"	"NC_035784.1"	60466859	60466859	"+"	1.00932197108348e-18	6.79799279608438e-17	53.392167677882
"198542"	"NC_035784.1"	60893577	60893577	"-"	3.94800235795495e-35	1.41273945848103e-32	56.3767820312323
"198670"	"NC_035784.1"	61208184	61208184	"+"	2.42001466880587e-32	6.65608043266658e-30	52.9868578255675
"200203"	"NC_035784.1"	63839519	63839519	"-"	3.99350102861651e-20	3.17200483340284e-18	52.305890830481
"206634"	"NC_035784.1"	67943442	67943442	"+"	4.28831013837426e-31	1.07288256813304e-28	-57.1671671671672
"206694"	"NC_035784.1"	67991199	67991199	"+"	8.09949192948408e-88	8.52098458071144e-84	56.3428671084758
"206695"	"NC_035784.1"	67991200	67991200	"-"	7.62998361398559e-58	1.65506048186081e-54	69.2075337597726
"207194"	"NC_035784.1"	68855036	68855036	"-"	5.50187469128276e-49	5.93660401615139e-46	-59.6716868240047
"210454"	"NC_035784.1"	74882674	74882674	"+"	6.65276518560828e-24	8.14307277939318e-22	55.3489414136888
"212585"	"NC_035784.1"	79434488	79434488	"+"	1.22331538600904e-24	1.61294550882752e-22	-57.6315789473684
"212590"	"NC_035784.1"	79434840	79434840	"-"	4.92705751579972e-52	6.56134000357781e-49	-50.8506250071218
"212722"	"NC_035784.1"	79536518	79536518	"-"	2.91966370322451e-33	8.75100066338221e-31	50.214003332571
"213122"	"NC_035784.1"	79841168	79841168	"-"	2.97242041189429e-33	8.88381638824531e-31	55.9470524017467
"213126"	"NC_035784.1"	79841227	79841227	"+"	8.67929304408066e-35	3.023496090701e-32	-55.3167254556143
"213127"	"NC_035784.1"	79841228	79841228	"-"	6.33279380915022e-67	2.37941020032912e-63	-53.5456674030854
"213328"	"NC_035784.1"	80205206	80205206	"-"	1.20268038486772e-25	1.75366201413587e-23	-50.5434782608696
"214512"	"NC_035784.1"	82092370	82092370	"+"	2.14059824769577e-23	2.49114345483804e-21	-51.2068965517241
"215424"	"NC_035784.1"	83406913	83406913	"-"	1.84659859072672e-35	6.79652233073697e-33	-51.5265265265265
"215966"	"NC_035784.1"	84939270	84939270	"+"	9.23634437050716e-39	4.64928140371478e-36	50.0576900888427
"215973"	"NC_035784.1"	84951458	84951458	"+"	6.61466738723615e-29	1.34862222270903e-26	-53.7341101694915
"218093"	"NC_035784.1"	87733520	87733520	"+"	1.37614818321121e-84	1.07241637084172e-80	-61.3422149296589
"218313"	"NC_035784.1"	87914757	87914757	"+"	5.25427595996279e-15	2.19345343182175e-13	51.4955134596211
"218712"	"NC_035784.1"	88794181	88794181	"-"	2.20939419840545e-51	2.83459723593132e-48	-64.138136794212
"219310"	"NC_035784.1"	90135107	90135107	"-"	4.68929403822208e-22	4.61273684710123e-20	-52.6729138777332
"219311"	"NC_035784.1"	90135112	90135112	"-"	8.24459722371993e-27	1.35950486935999e-24	-54.8168746112473
"219617"	"NC_035784.1"	90817977	90817977	"+"	5.08867746839553e-43	3.61722240527289e-40	-65.1635330983157
"219795"	"NC_035784.1"	90909623	90909623	"+"	3.95205934824822e-39	2.02322244357351e-36	-74.7638326585695
"219796"	"NC_035784.1"	90909624	90909624	"-"	9.63765533143418e-40	5.1862880173293e-37	-59.7755344657358
"220702"	"NC_035784.1"	93022601	93022601	"-"	1.44668791087723e-19	1.07521912608882e-17	-50.008775008775
"222930"	"NC_035784.1"	95099423	95099423	"+"	7.35191659754898e-22	7.09587695557652e-20	54.7662863452337
"223008"	"NC_035784.1"	96023006	96023006	"+"	3.40243679073233e-59	7.78151638965031e-56	-56.6227865390914
"223016"	"NC_035784.1"	96023083	96023083	"+"	1.18868295265814e-78	7.14595024628889e-75	60.7389888813809
"223140"	"NC_035784.1"	96107107	96107107	"+"	1.33537933908098e-19	9.98132625624113e-18	51.3827407301633
"224050"	"NC_035784.1"	96594026	96594026	"+"	4.20752438681405e-42	2.792732748195e-39	-63.6363636363636
"224656"	"NC_035785.1"	22852	22852	"+"	2.33173755380916e-26	3.65041631389154e-24	-51.109022556391
"225413"	"NC_035785.1"	4744969	4744969	"-"	3.50446888308225e-38	1.69121069717308e-35	63.5659974837263
"226313"	"NC_035785.1"	12703933	12703933	"-"	6.13734686015277e-31	1.51034635582479e-28	60.073571024335
"228349"	"NC_035785.1"	29830588	29830588	"+"	4.71121724245771e-23	5.22825541400004e-21	53.8813958467138
"228532"	"NC_035785.1"	31237990	31237990	"+"	6.18520748884086e-81	4.33805462529969e-77	55.3254437869823
"230118"	"NC_035785.1"	32931707	32931707	"+"	1.83013908903116e-25	2.61956247353624e-23	-59.6306943830164
"230299"	"NC_035785.1"	33207619	33207619	"-"	6.14717472383816e-22	5.97695930767677e-20	59.8740349451443
"231895"	"NC_035785.1"	35764247	35764247	"+"	3.44673737096987e-18	2.18177105585042e-16	52.156862745098
"231961"	"NC_035785.1"	35798192	35798192	"+"	1.41074901508223e-56	2.8496503402474e-53	-54.5811990476878
"236412"	"NC_035785.1"	43783768	43783768	"+"	8.28002479506351e-20	6.35833012204509e-18	52.1791767554479
"236413"	"NC_035785.1"	43783769	43783769	"-"	3.16139703310864e-50	3.73698226821732e-47	57.1548556430446
"236419"	"NC_035785.1"	43840366	43840366	"-"	3.40650527458052e-27	5.80368865509481e-25	50.2063492063492
"239594"	"NC_035786.1"	8623470	8623470	"-"	4.6599111253986e-40	2.56000526171059e-37	-60.7851918196746
"240401"	"NC_035786.1"	14799933	14799933	"-"	1.15335894864469e-50	1.39468856244452e-47	-61.3636363636364
"242255"	"NC_035786.1"	33817806	33817806	"+"	3.83947429095481e-34	1.25055052820495e-31	55.107230874102
"242494"	"NC_035786.1"	34083840	34083840	"-"	3.79744609828359e-22	3.77070589122774e-20	-59.2037890424987
"243041"	"NC_035786.1"	34344322	34344322	"+"	1.58824934227932e-31	4.1003702465673e-29	-50.3479216260758
"243083"	"NC_035786.1"	34346036	34346036	"+"	3.60214732341294e-25	5.01933892318379e-23	55.9493670886076
"243084"	"NC_035786.1"	34346037	34346037	"-"	1.60642370499143e-67	6.50008085003485e-64	58.8073608199394
"243143"	"NC_035786.1"	34361447	34361447	"-"	7.35660227905665e-81	4.99318413103995e-77	71.4542758279782
"243256"	"NC_035786.1"	34368875	34368875	"+"	1.4206172424094e-34	4.82890243206541e-32	-58.0434364789544
"243258"	"NC_035786.1"	34368884	34368884	"+"	1.30875882230819e-27	2.33565027690237e-25	-52.0563936781609
"243283"	"NC_035786.1"	34372006	34372006	"-"	8.25228192813657e-65	2.80055667041736e-61	50.7028624711906
"244169"	"NC_035786.1"	38651250	38651250	"-"	5.88788921645256e-28	1.09601259500268e-25	-51.368363437329
"245336"	"NC_035786.1"	41491818	41491818	"+"	3.1113013627591e-17	1.74851047010678e-15	-56.4027149321267
"245337"	"NC_035786.1"	41491820	41491820	"+"	1.66453360554009e-26	2.64325271783268e-24	63.6671418389166
"245718"	"NC_035786.1"	42411778	42411778	"-"	7.66704262971286e-23	8.27285218612372e-21	-50.6779081690783
"245838"	"NC_035786.1"	42447009	42447009	"+"	2.72093316205465e-40	1.55150616518026e-37	-59.916744475568
"246107"	"NC_035786.1"	42516043	42516043	"+"	7.97386296250148e-21	6.85081090929019e-19	53.0361757105943
"246252"	"NC_035786.1"	42526067	42526067	"-"	1.70674246461446e-38	8.41011853903338e-36	51.4443867842934
"252748"	"NC_035786.1"	57121448	57121448	"-"	2.1921303850343e-25	3.10809639044153e-23	59.016242155777
"253880"	"NC_035787.1"	7167896	7167896	"+"	1.82603777731219e-90	2.13451519617106e-86	55.8294384610174
"254551"	"NC_035787.1"	11712232	11712232	"+"	2.37223465990579e-20	1.93914865104065e-18	-51.9449715370019
"255133"	"NC_035787.1"	14736345	14736345	"-"	4.33292861634157e-54	6.959407016059e-51	54.6908602150538
"255525"	"NC_035787.1"	18018538	18018538	"-"	4.72304136114416e-46	4.08956837129941e-43	53.218020917136
"255584"	"NC_035787.1"	18058211	18058211	"+"	2.68802484116727e-36	1.08141798271344e-33	-51.6570690632124
"255991"	"NC_035787.1"	23056764	23056764	"-"	5.77528565002924e-36	2.22966165691143e-33	-55.1657625075347
"256275"	"NC_035787.1"	26136338	26136338	"-"	7.89894591627986e-54	1.24029884694375e-50	-71.3771560505229
"257871"	"NC_035787.1"	33616914	33616914	"+"	6.0706274419804e-21	5.29783427199744e-19	52.3817632284705
"259029"	"NC_035787.1"	36375632	36375632	"-"	4.90678199966733e-36	1.91544636776354e-33	54.2980189491817
"259341"	"NC_035787.1"	36717473	36717473	"-"	5.26704180948252e-48	5.08361052578114e-45	-51.5559327110268
"260363"	"NC_035787.1"	38099290	38099290	"+"	3.31342556313622e-17	1.85516456695323e-15	-51.2045347189419
"260543"	"NC_035787.1"	40995377	40995377	"+"	5.28106594189337e-21	4.64733535162148e-19	60.8499095840868
"260632"	"NC_035787.1"	41013088	41013088	"-"	1.68435027516817e-22	1.73981624218907e-20	-51.9127611518916
"263079"	"NC_035787.1"	45658937	45658937	"+"	7.32860870352285e-19	5.02115601359372e-17	-51.8444266238974
"263802"	"NC_035787.1"	46935925	46935925	"-"	1.38189347894901e-26	2.21955172226308e-24	-50.911877394636
"264269"	"NC_035787.1"	47281094	47281094	"-"	4.12028067745496e-28	7.82081399716765e-26	55.1997950819672
"264431"	"NC_035787.1"	47493411	47493411	"+"	2.22954310074159e-115	5.21237149436875e-111	-51.4468022766857
"267367"	"NC_035787.1"	51397493	51397493	"-"	1.04741939334994e-31	2.74452419372412e-29	-55.7918666329881
"267647"	"NC_035787.1"	51474327	51474327	"+"	1.13275498142637e-36	4.75729686284083e-34	-56.3918480778138
"267648"	"NC_035787.1"	51474328	51474328	"-"	2.27900895736807e-63	7.051785889094e-60	-60.5284850705257
"267779"	"NC_035787.1"	52112612	52112612	"-"	4.48607361310545e-22	4.42732285656563e-20	-51.6544985652537
"268601"	"NC_035787.1"	52788270	52788270	"+"	6.47967746523936e-26	9.72450207339967e-24	-54.9458173648738
"268602"	"NC_035787.1"	52788271	52788271	"-"	2.97595259135561e-61	7.73041817432623e-58	-51.600333866009
"268770"	"NC_035787.1"	52849924	52849924	"+"	4.82823763050702e-67	1.88129488540518e-63	-56.490663807737
"269671"	"NC_035787.1"	53342425	53342425	"+"	9.07698024899065e-51	1.10397003467607e-47	-52.3065640751045
"269776"	"NC_035787.1"	53514334	53514334	"+"	2.07424164740545e-18	1.348692166638e-16	58.1429624170965
"269789"	"NC_035787.1"	53522349	53522349	"-"	8.26354506068808e-19	5.61963473654633e-17	-50.1778398091036
"270436"	"NC_035787.1"	55940976	55940976	"+"	4.853901262831e-17	2.67096733749785e-15	50.2904517511703
"270529"	"NC_035787.1"	56242012	56242012	"-"	6.2052486655625e-24	7.60858513445409e-22	-55.6201550387597
"270649"	"NC_035787.1"	56264109	56264109	"+"	2.86531970939286e-39	1.4849404977893e-36	-51.7170158761758
"271219"	"NC_035787.1"	57236717	57236717	"-"	5.70430076341211e-31	1.40872045023195e-28	-56.536779764211
"271709"	"NC_035787.1"	59103900	59103900	"-"	2.82266990091249e-49	3.10948683963031e-46	-62.458178059462
"271933"	"NC_035787.1"	59437354	59437354	"-"	2.6123178747129e-23	3.00520646658284e-21	-57.9746166049709
"274244"	"NC_035787.1"	61149803	61149803	"-"	1.71757985861796e-11	4.29156079682448e-10	-50.7506577929113
"275846"	"NC_035787.1"	61910998	61910998	"-"	2.22964551829745e-28	4.33581316038694e-26	-61.2244897959184
"278206"	"NC_035787.1"	70578759	70578759	"+"	3.57120801212426e-44	2.73240110015034e-41	-64.2727702489757
"278555"	"NC_035787.1"	72586550	72586550	"-"	8.59764134795912e-26	1.26859149972163e-23	50.2279097420798
"280015"	"NC_035788.1"	11932781	11932781	"+"	1.1749482883052e-12	3.52162930238956e-11	-50.7849109653233
"280077"	"NC_035788.1"	11940135	11940135	"+"	7.90527734108308e-19	5.39167791431823e-17	53.7644787644788
"280078"	"NC_035788.1"	11940136	11940136	"-"	1.86214831002254e-59	4.30561182307997e-56	53.1426588678497
"280106"	"NC_035788.1"	11942447	11942447	"+"	3.70643586132537e-46	3.27405262216975e-43	-63.3333333333333
"280520"	"NC_035788.1"	15837301	15837301	"+"	6.44383951905951e-25	8.72480440447115e-23	-51.2524707996406
"281413"	"NC_035788.1"	21824250	21824250	"+"	8.03255774094444e-88	8.52098458071144e-84	-53.3955272517364
"281964"	"NC_035788.1"	35758622	35758622	"-"	2.72422033174511e-29	5.77238087969083e-27	56.0310350343945
"282796"	"NC_035788.1"	41246972	41246972	"-"	1.71113765321078e-17	9.95952541981049e-16	50.4636591478697
"283584"	"NC_035788.1"	46203998	46203998	"-"	6.58142869814207e-50	7.56712815174724e-47	-56.7439713857159
"284622"	"NC_035788.1"	48218754	48218754	"+"	2.56371331947966e-58	5.61901543095778e-55	63.7947783849423
"284623"	"NC_035788.1"	48218755	48218755	"-"	9.46201247319257e-20	7.20550840951466e-18	52.0021916807452
"284666"	"NC_035788.1"	48219079	48219079	"+"	2.28579327533385e-53	3.43534938864709e-50	56.5093167701863
"285305"	"NC_035788.1"	48509356	48509356	"+"	7.10472469812188e-21	6.14422545459794e-19	-54.5174371451744
"285392"	"NC_035788.1"	48520659	48520659	"+"	2.33024921541746e-53	3.47732478342629e-50	53.5701139636096
"285464"	"NC_035788.1"	48523420	48523420	"+"	4.80824066496085e-56	9.19719744560029e-53	66.3744343891403
"285812"	"NC_035788.1"	48573533	48573533	"-"	3.14878354493555e-68	1.32505773290413e-64	55.1423059644301
"285827"	"NC_035788.1"	48576355	48576355	"-"	2.33441599243299e-28	4.52700015830716e-26	54.0635148243431
"286208"	"NC_035788.1"	48605998	48605998	"-"	1.36224372148321e-32	3.84733975609916e-30	-53.2581949582724
"286209"	"NC_035788.1"	48609525	48609525	"-"	7.06922665045852e-19	4.84817791458188e-17	51.2422940407248
"286757"	"NC_035788.1"	51732940	51732940	"-"	1.54640892282984e-29	3.34062239416094e-27	57.9677827331425
"286928"	"NC_035788.1"	51960234	51960234	"+"	3.16597305936159e-28	6.0779714937942e-26	-50.8336657359394
"289425"	"NC_035788.1"	56054015	56054015	"+"	3.01517392790727e-42	2.02043423677543e-39	54.9745432764301
"289426"	"NC_035788.1"	56054016	56054016	"-"	9.37651130856781e-49	9.67103850424663e-46	52.6871725536589
"289435"	"NC_035788.1"	56054094	56054094	"-"	3.20333685625379e-54	5.2248628912201e-51	-63.2775639683741
"289436"	"NC_035788.1"	56054103	56054103	"-"	2.24880482423489e-37	9.94046749737838e-35	-57.9512357493551
"289442"	"NC_035788.1"	56054537	56054537	"-"	2.51346228064727e-40	1.44101435118348e-37	-50.9533164403193
"289670"	"NC_035788.1"	56264622	56264622	"+"	3.21232470209917e-29	6.7320560413007e-27	52.0577253849058
"289686"	"NC_035788.1"	56266258	56266258	"-"	1.78917291781603e-37	7.94211135912217e-35	52.6556776556777
"289688"	"NC_035788.1"	56266322	56266322	"-"	4.2886145826456e-39	2.17960941370344e-36	52.0727040816327
"289794"	"NC_035788.1"	56545636	56545636	"+"	6.56497200337843e-33	1.92117083940566e-30	50.8263331859618
"289960"	"NC_035788.1"	56875482	56875482	"-"	1.72986469788985e-26	2.73461428755101e-24	-50.6349454326333
"291622"	"NC_035788.1"	63489815	63489815	"-"	6.36842139943991e-56	1.16518785902912e-52	61.2820681923102
"292344"	"NC_035788.1"	64582354	64582354	"+"	4.15773105354742e-44	3.15819267706645e-41	-68.1609288075466
"292864"	"NC_035788.1"	65572755	65572755	"+"	2.93658200435861e-29	6.19118226877508e-27	52.2443133542107
"292872"	"NC_035788.1"	65573008	65573008	"-"	4.30457460487507e-38	2.039901828144e-35	52.7470355731225
"293396"	"NC_035788.1"	66163903	66163903	"-"	2.58323851172935e-44	1.99096606467447e-41	59.9591727461348
"293564"	"NC_035788.1"	66981277	66981277	"-"	3.70067193393827e-30	8.53783477751961e-28	55.663430420712
"294054"	"NC_035788.1"	67915724	67915724	"+"	3.7491627069734e-28	7.15837905993553e-26	-51.6666666666667
"295274"	"NC_035788.1"	70228484	70228484	"+"	5.50495350409601e-25	7.54092180743973e-23	-50.9946949602122
"295277"	"NC_035788.1"	70228505	70228505	"+"	2.93179292713584e-42	1.97083811771232e-39	63.5587623822918
"295295"	"NC_035788.1"	70231743	70231743	"-"	9.31285068899271e-42	6.01072748140856e-39	54.8844537815126
"295696"	"NC_035788.1"	70762727	70762727	"+"	4.79876965858532e-85	4.03879577861828e-81	50.2125950772429
"295783"	"NC_035788.1"	70996377	70996377	"-"	2.78485247416693e-38	1.35324457696684e-35	67.5219023779725
"296213"	"NC_035788.1"	71239591	71239591	"+"	5.47164741458412e-18	3.38810396108836e-16	54.0198922503108
"296242"	"NC_035788.1"	71413851	71413851	"-"	2.10619694506301e-10	4.38338705756892e-09	-50.222602739726
"296253"	"NC_035788.1"	71422115	71422115	"+"	3.49263451131431e-28	6.68070744460894e-26	-64.4013880855986
"297650"	"NC_035788.1"	75693191	75693191	"-"	8.56187692326017e-29	1.73053444943906e-26	51.3478846906387
"297801"	"NC_035788.1"	76059470	76059470	"+"	1.19863705974045e-19	9.01689957728026e-18	-50.9778070753681
"297802"	"NC_035788.1"	76059473	76059473	"+"	1.5072890121449e-40	8.80959677126907e-38	-69.3251533742331
"298238"	"NC_035788.1"	78353401	78353401	"+"	4.33805148474478e-15	1.83027914773964e-13	-52.5164690382082
"298838"	"NC_035788.1"	80022878	80022878	"-"	5.51346965884494e-48	5.29715733186709e-45	56.1520081175739
"298839"	"NC_035788.1"	80022880	80022880	"-"	4.09032801852216e-43	2.94738781480779e-40	54.9952489706103
"300204"	"NC_035788.1"	83655136	83655136	"-"	4.11534597027882e-87	3.93591461856641e-83	60.7516621309725
"303134"	"NC_035788.1"	103039424	103039424	"+"	1.23571432980809e-20	1.03918477587012e-18	-52.4011299435028
"303145"	"NC_035788.1"	103039558	103039558	"-"	2.1617037572842e-22	2.20261260115233e-20	53.8819875776398
"304820"	"NC_035789.1"	4864681	4864681	"+"	9.75180325230251e-85	7.89175475643735e-81	66.5492391696
"305346"	"NC_035789.1"	6785228	6785228	"-"	2.54499646076373e-17	1.44726299143772e-15	52.1782178217822
"305517"	"NC_035789.1"	7302118	7302118	"+"	9.85491584907762e-28	1.78446810622846e-25	-54.9425964085958
"306681"	"NC_035789.1"	9432287	9432287	"+"	3.86670049849894e-53	5.68940034823214e-50	-56.7092059134499
"306682"	"NC_035789.1"	9432288	9432288	"-"	3.19894719293446e-23	3.63829023362043e-21	-53.5396487912434
"307034"	"NC_035789.1"	10721394	10721394	"+"	1.14320391428854e-30	2.7521637371562e-28	56.2464114832536
"307391"	"NC_035789.1"	23133846	23133846	"+"	3.73621323552429e-25	5.19239565116158e-23	-52.6137566137566
